"AnimalType","AgeinDays","HasName","NameLength","Hour","Minute","Weekday","Day","Month","Year","TimeofDay","ColorComplexity","BreedComplexity","IsMix","IsSlash","SimpleBreed","SimpleColor","Intact","Sex","LifeStage","OutcomeType"
"Dog","240",1,"4",17,13,"6",31,"10","2015","lateday","3","17","yes","no","Pharaoh Hound","Tan","no","Female","baby","Adoption"
"Dog","365",1,"6",19,0,"7",17,"1","2016","lateday","11","22","yes","no","Chihuahua Longhair","Brown","no","Female","baby","Adoption"
"Dog","1095",1,"6",0,0,"3",27,"5","2015","night","11","19","yes","no","German Shepherd","Black","no","Female","adult","Transfer"
"Dog","2920",1,"6",12,13,"3",13,"5","2015","midday","5","29","no","yes","American Eskimo","White","no","Male","adult","Adoption"
"Dog","2555",1,"9",14,43,"6",10,"5","2014","midday","5","18","no","no","Labrador Retriever","Black","no","Female","adult","Transfer"
"Dog","730",1,"5",13,50,"2",30,"12","2014","midday","5","22","yes","no","Labrador Retriever","Black","no","Female","nearly_baby","Adoption"
"Dog","6205",1,"6",12,14,"1",9,"11","2015","midday","13","23","yes","no","Australian Shepherd","Brown","no","Male","adult","Euthanasia"
"Dog","730",1,"5",16,9,"7",4,"5","2014","lateday","3","22","yes","no","Chihuahua Longhair","Tan","no","Male","nearly_baby","Adoption"
"Dog","30",0,"8",13,8,"1",29,"9","2014","midday","4","28","no","yes","Pit Bull","Blue","yes","Male","baby","Transfer"
"Dog","730",1,"6",18,59,"5",1,"5","2015","lateday","9","22","yes","no","Labrador Retriever","Tan","no","Male","nearly_baby","Adoption"
"Dog","1825",1,"10",15,15,"3",9,"9","2015","midday","3","23","yes","no","Chihuahua Shorthair","Tan","no","Male","adult","Adoption"
"Dog","2555",1,"4",13,14,"7",29,"12","2013","midday","11","12","yes","no","Pit Bull","Black","no","Female","adult","Return_to_owner"
"Dog","1095",1,"2",19,1,"5",13,"3","2015","lateday","9","23","yes","no","Chihuahua Shorthair","Red","no","Male","adult","Return_to_owner"
"Dog","120",0,"8",15,45,"5",7,"3","2014","midday","15","12","yes","no","Pit Bull","Chocolate","yes","Female","baby","Transfer"
"Dog","2555",1,"7",9,52,"7",25,"5","2014","morning","9","28","no","yes","Maltese","White","no","Female","adult","Adoption"
"Dog","3650",1,"7",14,38,"7",24,"11","2013","midday","11","40","no","yes","Australian Cattle Dog","Brown","no","Male","adult","Adoption"
"Dog","60",0,"8",14,19,"7",6,"12","2015","midday","11","12","yes","no","Pit Bull","Black","no","Male","baby","Adoption"
"Dog","730",1,"6",19,10,"2",21,"1","2014","lateday","9","19","yes","no","German Shepherd","Black","no","Female","nearly_baby","Adoption"
"Dog","365",1,"5",11,40,"7",9,"8","2015","night","11","22","yes","no","Labrador Retriever","Black","no","Male","baby","Return_to_owner"
"Dog","240",0,"8",17,52,"6",13,"6","2015","lateday","10","12","yes","no","Pit Bull","Blue","yes","Female","baby","Return_to_owner"
"Dog","365",0,"8",17,31,"5",29,"8","2014","lateday","11","9","no","no","Catahoula","Brown","no","Male","baby","Adoption"
"Dog","365",1,"6",17,9,"3",20,"5","2015","lateday","9","11","yes","no","Basenji","Tan","no","Female","baby","Return_to_owner"
"Dog","1460",1,"6",18,23,"4",27,"8","2015","lateday","9","23","yes","no","Chihuahua Shorthair","Tan","no","Male","adult","Transfer"
"Dog","365",1,"5",14,9,"4",7,"11","2013","midday","5","11","yes","no","Maltese","Cream","yes","Female","baby","Return_to_owner"
"Dog","2190",1,"7",17,59,"7",27,"10","2013","lateday","11","28","yes","no","English Springer Spaniel","Black","no","Male","adult","Adoption"
"Dog","365",1,"8",17,29,"5",7,"11","2014","lateday","11","17","yes","no","Collie Smooth","Brown","no","Male","baby","Transfer"
"Dog","730",0,"8",16,32,"4",15,"5","2014","lateday","11","23","yes","no","Miniature Schnauzer","Black","no","Female","nearly_baby","Transfer"
"Dog","1825",1,"4",15,19,"5",24,"4","2015","midday","19","12","yes","no","Pit Bull","Brown","yes","Male","adult","Euthanasia"
"Dog","1",0,"8",13,34,"1",17,"3","2014","midday","11","12","yes","no","Pit Bull","White","yes","Female","baby","Return_to_owner"
"Dog","365",1,"5",10,24,"4",30,"10","2014","morning","11","22","yes","no","Labrador Retriever","Sable","no","Male","baby","Adoption"
"Dog","90",1,"6",17,1,"1",18,"5","2015","lateday","5","17","yes","no","Border Collie","Black","yes","Female","baby","Transfer"
"Dog","730",1,"5",17,41,"1",19,"5","2014","lateday","11","23","yes","no","Chihuahua Shorthair","Black","no","Female","nearly_baby","Adoption"
"Dog","30",0,"8",17,35,"5",30,"5","2014","lateday","8","25","yes","no","Australian Cattle Dog","Tricolor","yes","Male","baby","Transfer"
"Dog","1825",1,"5",14,48,"7",19,"4","2015","midday","9","22","yes","no","Miniature Pinscher","Black","no","Male","adult","Return_to_owner"
"Dog","1095",1,"7",14,30,"1",13,"10","2014","midday","19","25","yes","no","Australian Cattle Dog","White","no","Female","adult","Transfer"
"Dog","180",1,"4",17,55,"7",24,"5","2015","lateday","9","21","yes","no","Queensland Heeler","Blue","no","Female","baby","Adoption"
"Dog","1095",1,"5",10,34,"2",11,"8","2015","morning","5","20","yes","no","Miniature Poodle","White","yes","Female","adult","Transfer"
"Dog","365",1,"6",17,39,"6",10,"5","2014","lateday","11","23","yes","no","Chihuahua Shorthair","Black","no","Female","baby","Adoption"
"Dog","1460",1,"6",9,47,"5",24,"7","2015","morning","9","27","no","yes","Labrador Retriever","White","no","Male","adult","Euthanasia"
"Dog","3650",0,"8",14,21,"6",5,"7","2014","midday","3","10","no","no","Pomeranian","Red","yes","Male","adult","Euthanasia"
"Dog","730",1,"6",14,43,"5",11,"10","2013","midday","11","25","yes","no","Australian Cattle Dog","White","no","Female","nearly_baby","Adoption"
"Dog","2920",1,"5",16,11,"4",4,"9","2014","lateday","11","15","yes","no","Rat Terrier","White","yes","Female","adult","Transfer"
"Dog","60",0,"8",17,4,"4",14,"5","2015","lateday","11","34","no","yes","German Shepherd","Sable","no","Male","baby","Adoption"
"Dog","30",0,"8",13,40,"7",10,"11","2013","midday","11","12","yes","no","Pit Bull","Brown","no","Male","baby","Adoption"
"Dog","1460",1,"6",16,43,"3",8,"7","2015","lateday","5","20","yes","no","Miniature Poodle","White","no","Male","adult","Return_to_owner"
"Dog","730",1,"4",16,13,"4",30,"10","2014","lateday","9","24","yes","no","Jack Russell Terrier","Tan","no","Male","nearly_baby","Transfer"
"Dog","210",0,"8",10,54,"7",7,"6","2015","morning","9","23","yes","no","Chihuahua Shorthair","Tan","no","Female","baby","Adoption"
"Dog","60",1,"5",18,29,"3",26,"11","2014","lateday","10","21","yes","no","Shetland Sheepdog","Blue","no","Female","baby","Adoption"
"Dog","0",0,"8",14,55,"1",4,"11","2013","midday","5","26","no","yes","Beagle","White","yes","Male","baby","Transfer"
"Dog","365",1,"4",12,52,"6",15,"8","2015","midday","9","12","yes","no","Pit Bull","Tan","no","Female","baby","Adoption"
"Dog","90",1,"4",18,38,"5",19,"6","2015","lateday","5","22","yes","no","Labrador Retriever","Black","no","Male","baby","Return_to_owner"
"Dog","730",0,"8",12,16,"3",10,"12","2014","midday","19","12","yes","no","Pit Bull","Brown","yes","Male","nearly_baby","Euthanasia"
"Dog","60",1,"9",12,33,"1",16,"11","2015","midday","10","19","yes","no","German Shepherd","Fawn","no","Male","baby","Transfer"
"Dog","2190",1,"5",18,4,"4",1,"5","2014","lateday","9","23","yes","no","Chihuahua Shorthair","Tan","no","Female","adult","Return_to_owner"
"Dog","1095",1,"4",17,27,"1",25,"8","2014","lateday","9","33","no","yes","Rhod Ridgeback","Red","no","Female","adult","Adoption"
"Dog","1460",1,"7",17,36,"1",3,"11","2014","lateday","11","12","yes","no","Shih Tzu","Black","no","Male","adult","Return_to_owner"
"Dog","60",1,"6",17,56,"5",15,"11","2013","lateday","11","22","yes","no","Labrador Retriever","Black","no","Female","baby","Adoption"
"Dog","1095",0,"8",18,5,"3",25,"2","2015","lateday","9","22","yes","no","Chihuahua Longhair","Black","no","Male","adult","Adoption"
"Dog","60",1,"2",17,56,"5",18,"4","2014","lateday","5","17","yes","no","Redbone Hound","Brown","no","Male","baby","Adoption"
"Dog","730",1,"4",14,45,"5",17,"10","2014","midday","10","12","yes","no","Pit Bull","White","yes","Male","nearly_baby","Return_to_owner"
"Dog","60",1,"7",16,49,"7",6,"4","2014","lateday","9","19","yes","no","German Shepherd","Tan","no","Female","baby","Adoption"
"Dog","2555",1,"7",17,35,"5",19,"6","2015","lateday","11","20","no","yes","Rottweiler","Black","yes","Male","adult","Return_to_owner"
"Dog","365",1,"5",18,55,"1",7,"7","2014","lateday","5","20","yes","no","Golden Retriever","Cream","yes","Male","baby","Return_to_owner"
"Dog","120",1,"6",18,36,"1",18,"8","2014","lateday","11","20","yes","no","American Bulldog","White","no","Male","baby","Adoption"
"Dog","2190",1,"5",17,11,"6",29,"11","2014","lateday","11","14","no","no","Cocker Spaniel","Black","no","Male","adult","Transfer"
"Dog","2920",1,"7",15,14,"7",13,"7","2014","midday","12","22","yes","no","Labrador Retriever","Red","no","Male","adult","Adoption"
"Dog","60",1,"4",17,4,"7",29,"6","2014","lateday","4","23","yes","no","Chihuahua Shorthair","Buff","no","Male","baby","Adoption"
"Dog","30",0,"8",18,14,"4",12,"12","2013","lateday","8","23","yes","no","Chihuahua Shorthair","Tricolor","yes","Male","baby","Transfer"
"Dog","180",1,"5",17,5,"3",16,"10","2013","lateday","9","34","no","yes","Black","Black","yes","Female","baby","Transfer"
"Dog","730",0,"8",16,26,"3",27,"5","2015","lateday","11","17","yes","no","West Highland","White","no","Male","nearly_baby","Transfer"
"Dog","1095",1,"4",11,55,"6",27,"9","2014","night","3","9","yes","no","Boxer","Tan","yes","Male","adult","Return_to_owner"
"Dog","150",1,"5",17,0,"3",21,"10","2015","lateday","11","29","no","yes","Dachshund","Brown","no","Female","baby","Adoption"
"Dog","180",1,"5",11,32,"7",7,"12","2014","night","11","9","no","no","Dalmatian","White","no","Female","baby","Transfer"
"Dog","1095",1,"4",15,36,"5",24,"1","2014","midday","9","12","yes","no","Pit Bull","Red","no","Female","adult","Adoption"
"Dog","730",1,"3",5,18,"4",15,"5","2014","night","9","17","yes","no","Border Collie","Tan","no","Female","nearly_baby","Adoption"
"Dog","730",1,"5",15,38,"2",11,"3","2014","midday","11","18","yes","no","Boston Terrier","Black","no","Female","nearly_baby","Transfer"
"Dog","60",1,"4",18,20,"4",9,"1","2014","lateday","9","33","no","yes","Labrador Retriever","Tan","no","Male","baby","Adoption"
"Dog","2190",1,"7",18,49,"2",28,"7","2015","lateday","11","22","yes","no","Labrador Retriever","Brown","no","Male","adult","Return_to_owner"
"Dog","60",1,"6",18,1,"4",30,"4","2015","lateday","10","34","no","yes","Chihuahua Shorthair","Blue","no","Female","baby","Adoption"
"Dog","365",1,"6",17,33,"6",23,"11","2013","lateday","5","20","yes","no","Miniature Poodle","White","no","Female","baby","Return_to_owner"
"Dog","730",1,"4",11,9,"6",15,"11","2014","night","9","22","yes","no","Labrador Retriever","Red","no","Female","nearly_baby","Return_to_owner"
"Dog","7",1,"7",12,39,"5",7,"8","2015","midday","11","12","yes","no","Pit Bull","Brown","yes","Female","baby","Transfer"
"Dog","3285",1,"3",17,58,"1",24,"2","2014","lateday","9","24","no","yes","Boxer","Tan","no","Male","adult","Return_to_owner"
"Dog","730",0,"8",17,47,"1",19,"5","2014","lateday","11","22","yes","no","Labrador Retriever","Black","no","Female","nearly_baby","Adoption"
"Dog","1460",1,"6",15,14,"1",21,"10","2013","midday","5","22","yes","no","Labrador Retriever","White","no","Male","adult","Transfer"
"Dog","120",1,"5",17,53,"4",3,"4","2014","lateday","11","23","yes","no","Chihuahua Shorthair","Brown","no","Male","baby","Adoption"
"Dog","2920",1,"4",14,11,"6",14,"12","2013","midday","3","14","yes","no","Bloodhound","Red","no","Female","adult","Return_to_owner"
"Dog","1825",1,"7",18,2,"4",31,"10","2013","lateday","9","23","yes","no","Australian Shepherd","Black","no","Female","adult","Adoption"
"Dog","730",1,"4",17,13,"7",14,"12","2014","lateday","9","17","yes","no","Collie Smooth","Red","no","Female","nearly_baby","Adoption"
"Dog","270",1,"5",12,55,"1",9,"11","2015","midday","19","12","yes","no","Pit Bull","Brown","yes","Female","baby","Euthanasia"
"Dog","1",0,"8",14,36,"4",2,"10","2014","midday","5","22","yes","no","Labrador Retriever","Sable","Unknown","Unknown","baby","Transfer"
"Dog","365",1,"5",18,7,"1",22,"9","2014","lateday","5","21","yes","no","Australian Kelpie","Sable","no","Female","baby","Adoption"
"Dog","1095",1,"5",16,10,"6",28,"2","2015","lateday","11","12","yes","no","Pit Bull","Black","no","Female","adult","Adoption"
"Dog","60",1,"4",12,3,"6",22,"2","2014","midday","9","40","no","yes","Chihuahua Shorthair","Tan","no","Female","baby","Adoption"
"Dog","7",0,"8",13,44,"5",19,"6","2015","midday","8","30","no","no","American Staffordshire Terrier","Tricolor","yes","Male","baby","Transfer"
"Dog","730",1,"6",17,46,"5",11,"4","2014","lateday","11","23","yes","no","Chihuahua Shorthair","Brown","no","Female","nearly_baby","Adoption"
"Dog","1460",1,"6",13,40,"2",10,"2","2015","midday","5","14","yes","no","Pomeranian","White","yes","Male","adult","Return_to_owner"
"Dog","730",1,"6",14,18,"7",27,"4","2014","midday","10","12","yes","no","Pit Bull","White","yes","Male","nearly_baby","Euthanasia"
"Dog","730",1,"6",18,13,"7",15,"11","2015","lateday","19","44","no","yes","American Pit Bull Terrier","Brown","no","Female","nearly_baby","Return_to_owner"
"Dog","240",0,"8",17,4,"4",4,"12","2014","lateday","5","19","yes","no","German Shepherd","Sable","no","Male","baby","Adoption"
"Dog","730",1,"4",16,23,"1",20,"7","2015","lateday","11","12","yes","no","Pit Bull","White","no","Male","nearly_baby","Adoption"
"Dog","60",1,"3",16,41,"6",24,"10","2015","lateday","10","19","no","no","Chihuahua Shorthair","Blue","no","Male","baby","Return_to_owner"
"Dog","60",0,"8",19,9,"2",2,"2","2016","lateday","9","22","yes","no","Smooth Fox Terrier","White","no","Male","baby","Adoption"
"Dog","210",1,"4",18,0,"5",11,"9","2015","lateday","19","29","yes","no","American Pit Bull Terrier","Brown","no","Male","baby","Transfer"
"Dog","730",1,"6",12,25,"2",1,"7","2014","midday","9","25","yes","no","Australian Cattle Dog","Tan","yes","Female","nearly_baby","Euthanasia"
"Dog","2190",1,"8",13,10,"5",8,"1","2016","midday","8","13","yes","no","Catahoula","Tricolor","no","Male","adult","Return_to_owner"
"Dog","120",1,"7",18,2,"4",11,"9","2014","lateday","9","18","no","no","Labrador Retriever","Chocolate","no","Male","baby","Adoption"
"Dog","4745",1,"5",16,27,"6",20,"2","2016","lateday","9","23","yes","no","Chihuahua Shorthair","Red","no","Male","adult","Return_to_owner"
"Dog","60",1,"5",16,8,"7",10,"5","2015","lateday","5","19","no","no","Chihuahua Shorthair","Brown","yes","Male","baby","Transfer"
"Dog","365",1,"4",16,30,"6",21,"6","2014","lateday","5","19","yes","no","Anatol Shepherd","Cream","no","Male","baby","Adoption"
"Dog","730",1,"4",12,6,"7",23,"3","2014","midday","5","36","no","yes","Miniature Schnauzer","White","yes","Female","nearly_baby","Adoption"
"Dog","365",1,"5",18,57,"2",6,"10","2015","lateday","13","13","yes","no","Dachshund","Chocolate","no","Female","baby","Return_to_owner"
"Dog","730",1,"4",14,22,"1",5,"1","2015","midday","9","40","no","yes","Jack Russell Terrier","Tan","no","Male","nearly_baby","Return_to_owner"
"Dog","730",1,"3",13,10,"3",20,"5","2015","midday","5","12","yes","no","Pit Bull","Black","no","Female","nearly_baby","Transfer"
"Dog","730",1,"5",13,53,"3",21,"10","2015","midday","9","37","no","yes","Chihuahua Shorthair","Blue","no","Male","nearly_baby","Adoption"
"Dog","30",1,"5",18,2,"5",30,"1","2015","lateday","11","22","no","yes","Beagle","Brown","no","Female","baby","Adoption"
"Dog","2190",1,"5",12,54,"6",22,"11","2014","midday","10","12","yes","no","Pit Bull","Blue","no","Female","adult","Adoption"
"Dog","1095",1,"7",13,57,"7",7,"12","2014","midday","10","29","yes","no","American Pit Bull Terrier","White","no","Female","adult","Adoption"
"Dog","5",0,"8",14,59,"4",13,"3","2014","midday","11","12","yes","no","Pit Bull","White","yes","Female","baby","Transfer"
"Dog","2920",1,"4",15,47,"2",17,"12","2013","midday","5","12","yes","no","Shih Tzu","White","no","Male","adult","Return_to_owner"
"Dog","5840",1,"8",11,47,"4",1,"5","2014","night","9","19","yes","no","Doberman Pinsch","Black","yes","Female","adult","Euthanasia"
"Dog","365",1,"3",17,53,"7",22,"2","2015","lateday","11","19","yes","no","Anatol Shepherd","White","no","Female","baby","Transfer"
"Dog","2",0,"8",16,21,"5",10,"4","2015","lateday","10","12","yes","no","Pit Bull","Blue","yes","Male","baby","Transfer"
"Dog","2555",0,"8",18,7,"5",19,"12","2014","lateday","10","21","yes","no","Yorkshire Terrier","White","no","Male","adult","Adoption"
"Dog","3650",1,"5",12,35,"4",4,"12","2014","midday","19","12","yes","no","Pit Bull","Brown","no","Female","adult","Return_to_owner"
"Dog","365",1,"6",18,33,"3",13,"1","2016","lateday","5","18","yes","no","Great Pyrenees","White","no","Female","baby","Adoption"
"Dog","120",1,"4",18,43,"6",19,"4","2014","lateday","9","19","yes","no","German Shepherd","Black","no","Female","baby","Adoption"
"Dog","1825",1,"6",14,26,"1",20,"1","2014","midday","11","13","yes","no","Dachshund","Black","no","Female","adult","Transfer"
"Dog","4015",1,"5",13,5,"7",13,"10","2013","midday","8","12","no","no","Basset Hound","Tricolor","no","Male","adult","Adoption"
"Dog","1460",1,"6",13,42,"5",31,"10","2014","midday","11","23","yes","no","Chihuahua Shorthair","Brown","no","Male","adult","Return_to_owner"
"Dog","730",1,"5",15,13,"4",20,"2","2014","midday","5","13","yes","no","Chow Chow","Black","no","Male","nearly_baby","Transfer"
"Dog","60",1,"6",14,39,"2",13,"10","2015","midday","11","13","yes","no","Catahoula","Brown","no","Male","baby","Adoption"
"Dog","365",1,"6",11,59,"4",15,"10","2015","night","9","22","yes","no","Manchester Terrier","Black","no","Female","baby","Adoption"
"Dog","240",1,"4",17,55,"6",5,"7","2014","lateday","11","11","yes","no","Pointer","White","no","Male","baby","Transfer"
"Dog","1095",1,"4",16,21,"2",13,"10","2015","lateday","5","14","yes","no","Great Dane","Brown","no","Female","adult","Return_to_owner"
"Dog","7",0,"8",16,12,"4",3,"12","2015","lateday","5","22","yes","no","Labrador Retriever","Black","Unknown","Unknown","baby","Transfer"
"Dog","270",1,"5",18,9,"3",21,"1","2015","lateday","5","20","yes","no","Miniature Poodle","Black","no","Male","baby","Adoption"
"Dog","150",1,"5",17,17,"6",5,"12","2015","lateday","8","22","yes","no","Chihuahua Longhair","Tricolor","no","Male","baby","Adoption"
"Dog","3285",1,"3",12,35,"6",13,"2","2016","midday","11","14","no","no","Boston Terrier","Black","no","Female","adult","Adoption"
"Dog","30",1,"5",17,6,"6",18,"1","2014","lateday","5","23","yes","no","Chihuahua Shorthair","Black","no","Female","baby","Adoption"
"Dog","730",1,"5",15,51,"6",2,"1","2016","midday","11","12","yes","no","Pit Bull","Black","yes","Female","nearly_baby","Transfer"
"Dog","730",1,"8",14,41,"2",20,"1","2015","midday","11","17","yes","no","Border Collie","Black","yes","Female","nearly_baby","Transfer"
"Dog","1825",1,"5",14,37,"3",6,"5","2015","midday","9","15","no","no","German Shepherd","Black","no","Male","adult","Return_to_owner"
"Dog","5110",1,"5",14,24,"4",13,"2","2014","midday","10","21","yes","no","Yorkshire Terrier","Silver","yes","Male","adult","Return_to_owner"
"Dog","60",1,"5",18,34,"1",27,"4","2015","lateday","3","22","yes","no","Labrador Retriever","Red","no","Male","baby","Adoption"
"Dog","1095",0,"8",16,49,"4",10,"7","2014","lateday","5","24","no","yes","Boxer","Brown","yes","Male","adult","Euthanasia"
"Dog","365",1,"5",14,38,"1",2,"11","2015","midday","10","12","yes","no","Pit Bull","Blue","no","Female","baby","Return_to_owner"
"Dog","2555",1,"6",11,45,"7",14,"2","2016","night","9","9","yes","no","Boxer","Red","yes","Male","adult","Return_to_owner"
"Dog","60",1,"6",18,24,"2",1,"10","2013","lateday","9","19","yes","no","German Shepherd","Black","no","Female","baby","Adoption"
"Dog","365",1,"7",11,52,"7",27,"9","2015","night","8","24","yes","no","Jack Russell Terrier","Tricolor","no","Female","baby","Return_to_owner"
"Dog","365",1,"4",11,33,"6",27,"12","2014","night","9","40","no","yes","Labrador Retriever","Red","no","Male","baby","Adoption"
"Dog","3285",1,"9",11,50,"2",1,"10","2013","night","5","22","yes","no","Labrador Retriever","Black","no","Female","adult","Return_to_owner"
"Dog","60",1,"7",18,12,"7",18,"1","2015","lateday","9","22","yes","no","Labrador Retriever","Tan","no","Male","baby","Adoption"
"Dog","60",1,"8",0,0,"6",20,"6","2015","night","5","12","yes","no","Pit Bull","Brown","yes","Male","baby","Transfer"
"Dog","2555",1,"5",18,4,"1",23,"3","2015","lateday","5","14","yes","no","Rottweiler","Black","no","Female","adult","Return_to_owner"
"Dog","60",1,"7",17,39,"4",3,"10","2013","lateday","9","19","yes","no","German Shepherd","Black","no","Male","baby","Adoption"
"Dog","4380",1,"8",16,34,"4",17,"7","2014","lateday","9","19","yes","no","German Shepherd","Tan","yes","Female","adult","Euthanasia"
"Dog","90",1,"6",13,21,"2",19,"11","2013","midday","5","34","no","yes","German Shepherd","Sable","no","Female","baby","Adoption"
"Dog","4380",1,"6",17,43,"1",23,"12","2013","lateday","11","31","no","yes","Rat Terrier","White","no","Male","adult","Return_to_owner"
"Dog","365",1,"4",18,25,"4",2,"4","2015","lateday","9","19","yes","no","Spanish Mastiff","Red","yes","Male","baby","Transfer"
"Dog","1095",0,"8",8,16,"4",19,"2","2015","morning","9","26","yes","no","St. Bernard Rough Coat","Tan","Unknown","Unknown","adult","Euthanasia"
"Dog","365",1,"5",17,9,"3",15,"1","2014","lateday","11","24","no","yes","Labrador Retriever","Brown","no","Male","baby","Return_to_owner"
"Dog","2555",1,"5",16,59,"6",6,"9","2014","lateday","3","25","yes","no","Australian Cattle Dog","Red","no","Female","adult","Return_to_owner"
"Dog","1460",1,"4",11,2,"1",6,"10","2014","night","8","23","yes","no","Chihuahua Shorthair","Tricolor","no","Female","adult","Adoption"
"Dog","1095",1,"4",18,20,"4",16,"7","2015","lateday","19","12","yes","no","Pit Bull","Black","no","Male","adult","Return_to_owner"
"Dog","150",0,"8",15,52,"1",3,"3","2014","midday","11","17","no","no","Australian Kelpie","Brown","no","Male","baby","Transfer"
"Dog","1460",1,"5",12,38,"2",29,"7","2014","midday","9","19","no","no","Chihuahua Shorthair","Tan","no","Female","adult","Adoption"
"Dog","1825",1,"5",11,1,"2",4,"11","2014","night","10","12","yes","no","Pit Bull","Blue","no","Male","adult","Euthanasia"
"Dog","365",1,"5",18,43,"6",18,"4","2015","lateday","19","20","no","yes","Catahoula","Black","no","Male","baby","Adoption"
"Dog","2190",1,"9",11,52,"2",7,"7","2015","night","15","34","yes","no","American Staffordshire Terrier","Chocolate","no","Female","adult","Return_to_owner"
"Dog","300",1,"5",18,46,"5",22,"8","2014","lateday","5","13","yes","no","Shiba Inu","Brown","no","Female","baby","Return_to_owner"
"Dog","730",1,"6",9,26,"4",23,"4","2015","morning","11","10","yes","no","Beagle","Black","no","Male","nearly_baby","Transfer"
"Dog","1095",0,"8",9,21,"1",17,"3","2014","morning","3","23","yes","no","Chihuahua Shorthair","Tan","yes","Male","adult","Euthanasia"
"Dog","730",1,"7",19,8,"4",26,"3","2015","lateday","11","12","yes","no","Pit Bull","Brown","yes","Male","nearly_baby","Return_to_owner"
"Dog","1095",1,"5",17,53,"2",17,"3","2015","lateday","11","9","yes","no","Boxer","Brown","no","Male","adult","Adoption"
"Dog","60",0,"8",0,0,"2",28,"4","2015","night","3","22","yes","no","Labrador Retriever","Tan","yes","Female","baby","Transfer"
"Dog","730",1,"4",17,25,"1",17,"2","2014","lateday","5","20","yes","no","Miniature Poodle","White","no","Female","nearly_baby","Adoption"
"Dog","2190",1,"10",19,7,"5",19,"12","2014","lateday","5","28","no","yes","Chow Chow","Black","yes","Male","adult","Return_to_owner"
"Dog","240",1,"5",18,14,"5",30,"1","2015","lateday","11","12","yes","no","Pit Bull","Brown","no","Female","baby","Adoption"
"Dog","90",0,"8",18,45,"5",16,"1","2015","lateday","11","19","yes","yes","Black","Black","no","Female","baby","Adoption"
"Dog","2920",1,"6",13,37,"1",18,"8","2014","midday","10","17","no","no","Yorkshire Terrier","Gray","no","Male","adult","Adoption"
"Dog","120",0,"8",19,1,"6",1,"11","2014","lateday","5","23","yes","no","Miniature Schnauzer","Black","no","Male","baby","Adoption"
"Dog","30",1,"5",13,37,"7",12,"7","2015","midday","11","12","yes","no","Pit Bull","Black","no","Male","baby","Adoption"
"Dog","2190",1,"6",14,49,"2",17,"3","2015","midday","10","7","yes","no","Pug","Fawn","no","Male","adult","Return_to_owner"
"Dog","365",1,"5",14,46,"6",25,"10","2014","midday","11","19","yes","no","German Shepherd","Black","no","Male","baby","Adoption"
"Dog","240",0,"8",0,0,"6",27,"12","2014","night","3","13","yes","no","Shiba Inu","Tan","yes","Male","baby","Transfer"
"Dog","120",1,"5",18,2,"7",31,"5","2015","lateday","8","15","yes","no","Rat Terrier","Tricolor","no","Female","baby","Adoption"
"Dog","150",1,"3",15,29,"7",16,"3","2014","midday","11","20","yes","no","American Bulldog","White","no","Male","baby","Adoption"
"Dog","1825",1,"6",13,56,"3",16,"12","2015","midday","10","8","no","no","Pit Bull","Blue","no","Female","adult","Adoption"
"Dog","730",1,"5",16,41,"3",27,"11","2013","lateday","6","22","yes","no","Labrador Retriever","Yellow","no","Female","nearly_baby","Adoption"
"Dog","365",1,"6",14,32,"7",19,"4","2015","midday","11","18","yes","no","Siberian Husky","Black","no","Female","baby","Adoption"
"Dog","1460",1,"6",13,42,"1",10,"8","2015","midday","9","19","yes","no","German Shepherd","Black","no","Male","adult","Return_to_owner"
"Dog","365",1,"4",17,25,"3",20,"1","2016","lateday","8","31","no","yes","Rat Terrier","Tricolor","yes","Male","baby","Return_to_owner"
"Dog","3285",1,"5",13,32,"4",17,"10","2013","midday","3","13","yes","no","Blue Lacy","Tan","no","Female","adult","Return_to_owner"
"Dog","365",1,"4",17,0,"1",19,"10","2015","lateday","9","18","yes","no","Siberian Husky","Black","yes","Female","baby","Return_to_owner"
"Dog","30",1,"7",18,52,"7",9,"3","2014","lateday","11","12","yes","no","Keeshond","Sable","no","Female","baby","Adoption"
"Dog","270",1,"4",17,7,"7",27,"12","2015","lateday","5","22","yes","no","Labrador Retriever","Black","no","Male","baby","Transfer"
"Dog","365",1,"5",16,50,"3",16,"12","2015","lateday","8","22","yes","no","Manchester Terrier","Tricolor","no","Male","baby","Return_to_owner"
"Dog","60",1,"5",0,0,"2",12,"1","2016","night","9","28","no","yes","Pit Bull","Tan","yes","Male","baby","Transfer"
"Dog","30",1,"6",18,22,"6",13,"2","2016","lateday","11","22","yes","no","Labrador Retriever","Black","no","Female","baby","Adoption"
"Dog","365",1,"7",18,35,"7",6,"9","2015","lateday","9","12","no","yes","Boxer","Red","no","Female","baby","Adoption"
"Dog","60",0,"8",12,47,"1",28,"10","2013","midday","15","12","yes","no","Pit Bull","Chocolate","no","Male","baby","Transfer"
"Dog","730",1,"4",16,46,"6",22,"2","2014","lateday","5","14","no","no","Dogo Argentino","White","no","Male","nearly_baby","Return_to_owner"
"Dog","365",1,"5",17,45,"1",25,"8","2014","lateday","9","19","yes","no","Anatol Shepherd","Tan","no","Male","baby","Return_to_owner"
"Dog","120",1,"5",18,17,"2",20,"5","2014","lateday","3","23","yes","no","Chihuahua Shorthair","Tan","no","Male","baby","Return_to_owner"
