"AnimalType","AgeinDays","HasName","NameLength","Hour","Minute","Weekday","Day","Month","Year","TimeofDay","ColorComplexity","BreedComplexity","IsMix","IsSlash","SimpleBreed","SimpleColor","Intact","Sex","LifeStage","OutcomeType"
"Cat","30",0,"8",18,4,"6",18,"7","2015","lateday","5","22","yes","no","Domestic Shorthair","Black","no","Male","baby","Adoption"
"Cat","120",1,"6",18,52,"3",16,"12","2015","lateday","11","22","yes","no","Domestic Shorthair","Black","no","Male","baby","Adoption"
"Cat","150",1,"7",7,55,"3",31,"12","2014","morning","12","22","yes","no","Domestic Shorthair","Orange","yes","Female","baby","Adoption"
"Cat","365",1,"6",13,12,"2",13,"10","2015","midday","17","22","yes","no","Domestic Shorthair","Cream","no","Male","baby","Transfer"
"Cat","60",1,"4",15,35,"5",15,"8","2014","midday","18","22","yes","no","Domestic Shorthair","Orange","no","Female","baby","Adoption"
"Cat","365",1,"7",14,39,"3",2,"7","2014","midday","12","22","yes","no","Domestic Shorthair","Silver","no","Male","baby","Transfer"
"Cat","365",0,"8",9,0,"7",16,"8","2015","morning","5","22","yes","no","Domestic Shorthair","Black","yes","Male","baby","Transfer"
"Cat","1825",1,"4",15,56,"4",24,"7","2014","midday","11","22","yes","no","Domestic Shorthair","Brown","no","Female","adult","Return_to_owner"
"Cat","60",1,"4",18,58,"6",7,"12","2013","lateday","15","11","yes","no","Siamese","Chocolate","no","Male","baby","Adoption"
"Cat","90",1,"5",12,2,"2",5,"8","2014","midday","17","22","yes","no","Domestic Shorthair","Brown","no","Female","baby","Adoption"
"Cat","120",0,"8",17,52,"3",28,"1","2015","lateday","11","22","yes","no","Domestic Shorthair","Brown","no","Male","baby","Adoption"
"Cat","4015",1,"6",12,5,"2",16,"6","2015","midday","16","12","yes","no","Snowshoe","Seal","no","Male","adult","Adoption"
"Cat","2555",1,"7",14,3,"2",25,"11","2014","midday","5","22","yes","no","Domestic Shorthair","Black","no","Male","adult","Transfer"
"Cat","365",1,"4",14,10,"2",25,"11","2014","midday","11","22","yes","no","Domestic Shorthair","White","no","Female","baby","Transfer"
"Cat","60",1,"4",17,54,"2",9,"6","2015","lateday","11","22","yes","no","Domestic Shorthair","White","no","Female","baby","Adoption"
"Cat","90",1,"3",16,7,"1",22,"6","2015","lateday","11","22","yes","no","Domestic Shorthair","Brown","no","Female","baby","Adoption"
"Cat","1095",0,"8",12,18,"7",8,"6","2014","midday","11","22","yes","no","Domestic Shorthair","Black","yes","Female","adult","Died"
"Cat","1095",1,"7",14,1,"3",1,"10","2014","midday","12","22","yes","no","Domestic Shorthair","Orange","yes","Male","adult","Transfer"
"Cat","30",1,"4",17,36,"4",25,"6","2015","lateday","12","11","yes","no","Siamese","Calico","no","Female","baby","Adoption"
"Cat","240",1,"8",12,53,"2",28,"4","2015","midday","6","22","yes","no","Domestic Shorthair","Tortie","no","Female","baby","Adoption"
"Cat","1095",1,"6",17,27,"6",31,"5","2014","lateday","6","21","yes","no","Domestic Longhair","Torbie","no","Female","adult","Return_to_owner"
"Cat","60",1,"6",17,59,"7",12,"10","2014","lateday","12","22","yes","no","Domestic Shorthair","Orange","no","Male","baby","Adoption"
"Cat","90",1,"5",10,9,"2",12,"1","2016","morning","11","22","yes","no","Domestic Shorthair","Brown","no","Female","baby","Adoption"
"Cat","60",1,"4",17,20,"1",9,"3","2015","lateday","11","24","yes","no","Domestic Medium Hair","Brown","no","Female","baby","Adoption"
"Cat","730",0,"8",15,24,"4",24,"10","2013","midday","18","24","yes","no","Domestic Medium Hair","Orange","yes","Male","nearly_baby","Transfer"
"Cat","7",0,"8",15,15,"4",11,"9","2014","midday","11","22","yes","no","Domestic Shorthair","Black","yes","Female","baby","Transfer"
"Cat","21",0,"8",18,45,"3",5,"11","2014","lateday","6","22","yes","no","Domestic Shorthair","Torbie","yes","Female","baby","Transfer"
"Cat","21",0,"8",12,16,"4",20,"8","2015","midday","11","22","yes","no","Domestic Shorthair","Brown","Unknown","Unknown","baby","Transfer"
"Cat","7",0,"8",17,6,"7",7,"9","2014","lateday","10","11","yes","no","Siamese","Lynx","yes","Male","baby","Transfer"
"Cat","30",1,"6",18,58,"5",26,"6","2015","lateday","10","12","yes","no","Snowshoe","Lynx","no","Male","baby","Adoption"
"Cat","365",1,"10",18,6,"3",23,"7","2014","lateday","11","24","yes","no","Domestic Medium Hair","White","no","Female","baby","Adoption"
"Cat","120",1,"3",12,41,"4",18,"12","2014","midday","10","22","yes","no","Domestic Shorthair","Blue","no","Male","baby","Adoption"
"Cat","60",1,"5",12,13,"2",30,"6","2015","midday","11","22","yes","no","Domestic Shorthair","Brown","no","Male","baby","Transfer"
"Cat","30",1,"7",19,16,"4",25,"6","2015","lateday","11","22","yes","no","Domestic Shorthair","Cream","no","Male","baby","Adoption"
"Cat","730",1,"3",11,20,"1",3,"11","2014","night","11","22","yes","no","Domestic Shorthair","Black","no","Male","nearly_baby","Return_to_owner"
"Cat","30",0,"8",17,2,"2",7,"7","2015","lateday","5","22","yes","no","Domestic Shorthair","Black","yes","Male","baby","Euthanasia"
"Cat","3",0,"8",11,10,"1",8,"6","2015","night","10","22","yes","no","Domestic Shorthair","White","Unknown","Unknown","baby","Transfer"
"Cat","2920",1,"6",13,6,"6",31,"1","2015","midday","5","22","yes","no","Domestic Shorthair","Black","no","Male","adult","Transfer"
"Cat","60",1,"8",18,12,"1",29,"12","2014","lateday","5","22","yes","no","Domestic Shorthair","Black","yes","Female","baby","Return_to_owner"
"Cat","60",1,"6",12,18,"2",23,"12","2014","midday","6","22","yes","no","Domestic Shorthair","Calico","no","Female","baby","Adoption"
"Cat","180",1,"5",12,45,"3",4,"12","2013","midday","6","22","yes","no","Domestic Shorthair","Tortie","no","Female","baby","Transfer"
"Cat","60",1,"4",19,42,"3",10,"6","2015","lateday","6","22","yes","no","Domestic Shorthair","Tortie","no","Female","baby","Adoption"
"Cat","21",0,"8",18,27,"2",12,"8","2014","lateday","6","22","yes","no","Domestic Shorthair","Calico","yes","Female","baby","Transfer"
"Cat","365",1,"8",11,28,"6",29,"11","2014","night","12","22","yes","no","Domestic Shorthair","Calico","yes","Female","baby","Transfer"
"Cat","365",1,"12",18,23,"7",21,"12","2014","lateday","18","22","yes","no","Domestic Shorthair","Orange","no","Male","baby","Adoption"
"Cat","365",1,"6",16,31,"2",9,"2","2016","lateday","5","22","yes","no","Domestic Shorthair","Black","no","Male","baby","Transfer"
"Cat","90",1,"8",18,22,"7",13,"7","2014","lateday","11","22","yes","no","Domestic Shorthair","Brown","no","Female","baby","Adoption"
"Cat","14",1,"5",16,26,"1",28,"9","2015","lateday","18","22","yes","no","Domestic Shorthair","Orange","yes","Male","baby","Transfer"
"Cat","60",1,"6",16,22,"6",29,"8","2015","lateday","10","22","yes","no","Domestic Shorthair","Blue","no","Male","baby","Adoption"
"Cat","90",1,"5",10,31,"6",4,"7","2015","morning","5","22","yes","no","Domestic Shorthair","Black","no","Male","baby","Transfer"
"Cat","60",0,"8",9,43,"5",21,"11","2014","morning","11","22","yes","no","Domestic Shorthair","Brown","yes","Male","baby","Euthanasia"
"Cat","3",0,"8",15,46,"4",3,"4","2014","midday","11","22","yes","no","Domestic Shorthair","Black","yes","Male","baby","Transfer"
"Cat","365",0,"8",18,38,"2",25,"11","2014","lateday","11","22","yes","no","Domestic Shorthair","Brown","Unknown","Unknown","baby","Transfer"
"Cat","60",1,"5",17,23,"7",29,"6","2014","lateday","12","24","yes","no","Domestic Medium Hair","Orange","no","Male","baby","Adoption"
"Cat","21",0,"8",18,58,"1",24,"8","2015","lateday","6","22","yes","no","Domestic Shorthair","Calico","yes","Female","baby","Transfer"
"Cat","365",1,"4",14,37,"3",6,"8","2014","midday","11","22","yes","no","Domestic Shorthair","Cream","no","Male","baby","Transfer"
"Cat","14",0,"8",14,4,"6",5,"7","2014","midday","11","22","yes","no","Domestic Shorthair","Brown","yes","Female","baby","Transfer"
"Cat","14",0,"8",0,0,"5",11,"9","2015","night","11","21","yes","no","Domestic Longhair","Brown","yes","Female","baby","Transfer"
"Cat","3650",1,"3",10,37,"3",4,"11","2015","morning","6","22","yes","no","Domestic Shorthair","Calico","no","Female","adult","Transfer"
"Cat","7",0,"8",17,3,"6",26,"4","2014","lateday","11","22","yes","no","Domestic Shorthair","Black","Unknown","Unknown","baby","Transfer"
"Cat","1825",1,"5",16,4,"5",4,"9","2015","lateday","17","22","yes","no","Domestic Shorthair","Brown","no","Female","adult","Transfer"
"Cat","28",0,"8",13,59,"1",15,"6","2015","midday","16","21","yes","no","Domestic Longhair","Gray","yes","Female","baby","Transfer"
"Cat","2",0,"8",14,17,"6",5,"10","2013","midday","5","22","yes","no","Domestic Shorthair","White","yes","Male","baby","Transfer"
"Cat","730",0,"8",16,21,"6",28,"12","2013","lateday","17","22","yes","no","Domestic Shorthair","Brown","yes","Male","nearly_baby","Transfer"
"Cat","60",1,"4",14,33,"3",30,"10","2013","midday","5","22","yes","no","Domestic Shorthair","Black","no","Male","baby","Adoption"
"Cat","60",0,"8",17,31,"7",14,"9","2014","lateday","11","22","yes","no","Domestic Shorthair","Black","no","Female","baby","Adoption"
"Cat","1095",1,"7",11,23,"7",19,"1","2014","night","11","22","yes","no","Domestic Shorthair","Black","no","Female","adult","Return_to_owner"
"Cat","3650",1,"4",13,12,"1",21,"4","2014","midday","11","22","yes","no","Domestic Shorthair","Brown","no","Male","adult","Return_to_owner"
"Cat","14",0,"8",13,59,"5",3,"7","2015","midday","11","22","yes","no","Domestic Shorthair","Black","yes","Female","baby","Transfer"
"Cat","30",0,"8",14,10,"1",23,"6","2014","midday","11","22","yes","no","Domestic Shorthair","Black","yes","Male","baby","Transfer"
"Cat","90",1,"5",15,52,"6",6,"2","2016","midday","11","22","yes","no","Domestic Shorthair","Brown","no","Female","baby","Adoption"
"Cat","120",1,"7",19,38,"5",27,"12","2013","lateday","6","22","yes","no","Domestic Shorthair","Tortie","no","Female","baby","Transfer"
"Cat","180",1,"4",11,45,"4",7,"11","2013","night","6","22","yes","no","Domestic Shorthair","Calico","no","Female","baby","Adoption"
"Cat","1825",1,"7",15,39,"4",21,"11","2013","midday","10","22","yes","no","Domestic Shorthair","Blue","no","Female","adult","Adoption"
"Cat","730",1,"5",14,32,"2",13,"10","2015","midday","16","22","yes","no","Domestic Shorthair","Blue","no","Male","nearly_baby","Transfer"
"Cat","60",1,"6",13,24,"1",15,"6","2015","midday","17","18","no","no","Domestic Shorthair","Brown","no","Female","baby","Adoption"
"Cat","14",0,"8",19,30,"7",10,"5","2015","lateday","11","22","yes","no","Domestic Shorthair","Brown","Unknown","Unknown","baby","Transfer"
"Cat","60",1,"7",12,12,"2",27,"10","2015","midday","17","22","yes","no","Domestic Shorthair","Brown","no","Male","baby","Adoption"
"Cat","21",0,"8",14,30,"4",17,"4","2014","midday","11","22","yes","no","Domestic Shorthair","Brown","yes","Male","baby","Transfer"
"Cat","30",1,"5",12,18,"3",11,"11","2015","midday","12","22","yes","no","Domestic Shorthair","Orange","yes","Male","baby","Transfer"
"Cat","7",0,"8",19,6,"6",6,"6","2015","lateday","17","22","yes","no","Domestic Shorthair","Brown","Unknown","Unknown","baby","Transfer"
"Cat","21",0,"8",15,36,"7",18,"5","2014","midday","11","22","yes","no","Domestic Shorthair","Cream","yes","Female","baby","Transfer"
"Cat","30",1,"6",12,26,"1",14,"10","2013","midday","18","22","yes","no","Domestic Shorthair","Orange","yes","Male","baby","Transfer"
"Cat","1095",1,"7",13,20,"3",29,"1","2014","midday","6","22","yes","no","Domestic Shorthair","Calico","no","Female","adult","Transfer"
"Cat","730",0,"8",9,0,"2",23,"9","2014","morning","11","22","yes","no","Domestic Shorthair","Black","no","Male","nearly_baby","Transfer"
"Cat","90",0,"8",17,41,"2",15,"10","2013","lateday","11","14","yes","no","Maine Coon","Brown","no","Female","baby","Adoption"
"Cat","30",1,"7",17,34,"5",3,"10","2014","lateday","11","22","yes","no","Domestic Shorthair","Cream","no","Female","baby","Adoption"
"Cat","90",1,"4",15,9,"6",18,"4","2015","midday","6","22","yes","no","Domestic Shorthair","Orange","no","Male","baby","Adoption"
"Cat","60",1,"4",16,47,"6",18,"7","2015","lateday","6","22","yes","no","Domestic Shorthair","Tortie","no","Female","baby","Adoption"
"Cat","1460",1,"5",13,45,"1",1,"2","2016","midday","11","24","yes","no","Domestic Medium Hair","Brown","no","Female","adult","Adoption"
"Cat","2920",1,"5",16,1,"7",13,"4","2014","lateday","11","21","yes","no","Domestic Longhair","Black","no","Male","adult","Adoption"
"Cat","365",1,"5",16,11,"4",30,"1","2014","lateday","5","22","yes","no","Domestic Shorthair","Black","no","Male","baby","Adoption"
"Cat","60",1,"9",12,24,"7",20,"10","2013","midday","11","22","yes","no","Domestic Shorthair","Black","no","Female","baby","Transfer"
"Cat","90",1,"5",8,42,"2",23,"12","2014","morning","5","22","yes","no","Domestic Shorthair","Black","no","Male","baby","Adoption"
"Cat","21",0,"8",15,55,"6",8,"8","2015","midday","11","22","yes","no","Domestic Shorthair","Brown","Unknown","Unknown","baby","Transfer"
"Cat","60",1,"6",12,12,"4",3,"7","2014","midday","10","7","no","no","Siamese","Seal","yes","Female","baby","Transfer"
"Cat","730",0,"8",16,7,"2",18,"2","2014","lateday","5","22","yes","no","Domestic Shorthair","Black","yes","Female","nearly_baby","Transfer"
"Cat","60",0,"8",12,2,"6",11,"10","2014","midday","11","22","yes","no","Domestic Shorthair","White","no","Male","baby","Adoption"
"Cat","60",1,"8",17,32,"1",3,"8","2015","lateday","10","22","yes","no","Domestic Shorthair","Blue","no","Female","baby","Adoption"
"Cat","730",0,"8",15,3,"1",3,"3","2014","midday","11","22","yes","no","Domestic Shorthair","Brown","no","Male","nearly_baby","Transfer"
"Cat","90",1,"4",18,22,"4",30,"7","2015","lateday","6","22","yes","no","Domestic Shorthair","Torbie","no","Female","baby","Adoption"
"Cat","60",1,"7",0,0,"7",20,"12","2015","night","5","22","yes","no","Domestic Shorthair","Black","no","Female","baby","Transfer"
"Cat","365",0,"8",15,41,"3",19,"3","2014","midday","11","22","yes","no","Domestic Shorthair","Black","Unknown","Unknown","baby","Transfer"
"Cat","1825",0,"8",9,0,"6",26,"9","2015","morning","12","22","yes","no","Domestic Shorthair","Orange","yes","Male","adult","Transfer"
"Cat","14",0,"8",10,50,"3",8,"10","2014","morning","18","22","yes","no","Domestic Shorthair","Orange","yes","Female","baby","Transfer"
"Cat","60",1,"4",14,26,"6",16,"11","2013","midday","6","22","yes","no","Domestic Shorthair","Tortie","yes","Female","baby","Transfer"
"Cat","60",1,"7",13,2,"3",14,"10","2015","midday","18","22","yes","no","Domestic Shorthair","Orange","yes","Male","baby","Transfer"
"Cat","365",0,"8",9,0,"6",14,"2","2015","morning","5","22","yes","no","Domestic Shorthair","Black","no","Female","baby","Transfer"
"Cat","60",1,"6",17,12,"5",27,"11","2015","lateday","17","22","yes","no","Domestic Shorthair","Brown","no","Male","baby","Adoption"
"Cat","7",0,"8",12,49,"7",3,"5","2015","midday","6","22","yes","no","Domestic Shorthair","Calico","yes","Female","baby","Transfer"
"Cat","730",1,"10",18,9,"3",27,"8","2014","lateday","6","22","yes","no","Domestic Shorthair","Calico","no","Female","nearly_baby","Adoption"
"Cat","730",0,"8",14,20,"4",16,"1","2014","midday","10","21","yes","no","Domestic Longhair","Blue","yes","Male","nearly_baby","Transfer"
"Cat","60",0,"8",19,13,"6",19,"4","2014","lateday","17","22","yes","no","Domestic Shorthair","Brown","no","Male","baby","Adoption"
"Cat","730",1,"9",18,11,"1",7,"9","2015","lateday","18","22","yes","no","Domestic Shorthair","Orange","no","Female","nearly_baby","Return_to_owner"
"Cat","60",1,"6",13,2,"5",27,"6","2014","midday","5","22","yes","no","Domestic Shorthair","Black","no","Male","baby","Transfer"
"Cat","3285",1,"5",16,0,"5",25,"7","2014","lateday","10","22","yes","no","Domestic Shorthair","Blue","no","Female","adult","Transfer"
"Cat","28",1,"5",17,29,"2",27,"5","2014","lateday","11","11","yes","no","Siamese","Flame","yes","Female","baby","Transfer"
"Cat","21",0,"8",18,0,"5",18,"9","2015","lateday","11","22","yes","no","Domestic Shorthair","Black","Unknown","Unknown","baby","Transfer"
"Cat","210",0,"8",10,18,"5",11,"12","2015","morning","6","22","yes","no","Domestic Shorthair","Calico","no","Female","baby","Died"
"Cat","60",1,"4",18,40,"1",29,"6","2015","lateday","17","20","no","no","Domestic Medium Hair","Brown","no","Male","baby","Adoption"
"Cat","28",0,"8",14,52,"4",19,"6","2014","midday","6","22","yes","no","Domestic Shorthair","Torbie","yes","Female","baby","Transfer"
"Cat","365",0,"8",9,0,"7",2,"8","2015","morning","6","22","yes","no","Domestic Shorthair","Torbie","yes","Female","baby","Transfer"
"Cat","90",1,"5",11,55,"5",11,"10","2013","night","17","22","yes","no","Domestic Shorthair","Brown","no","Female","baby","Transfer"
"Cat","730",1,"6",12,26,"6",3,"5","2014","midday","4","16","yes","no","Russian Blue","Blue","no","Female","nearly_baby","Return_to_owner"
"Cat","3",0,"8",18,42,"6",30,"5","2015","lateday","11","22","yes","no","Domestic Shorthair","Brown","Unknown","Unknown","baby","Transfer"
"Cat","90",0,"8",9,0,"7",24,"8","2014","morning","11","11","yes","no","Siamese","Lilac","yes","Female","baby","Transfer"
"Cat","60",0,"8",15,22,"1",11,"11","2013","midday","17","24","yes","no","Domestic Medium Hair","Brown","yes","Female","baby","Euthanasia"
"Cat","90",1,"5",17,4,"4",4,"2","2016","lateday","6","22","yes","no","Domestic Shorthair","Tortie","no","Female","baby","Adoption"
"Cat","365",0,"8",9,0,"1",12,"1","2015","morning","11","22","yes","no","Domestic Shorthair","Black","no","Female","baby","Transfer"
"Cat","30",1,"8",18,47,"2",2,"9","2014","lateday","11","22","yes","no","Domestic Shorthair","Brown","no","Male","baby","Adoption"
"Cat","60",1,"4",13,36,"4",18,"12","2014","midday","17","22","yes","no","Domestic Shorthair","Brown","no","Male","baby","Transfer"
"Cat","60",1,"7",17,18,"4",28,"5","2015","lateday","6","24","yes","no","Domestic Medium Hair","Tortie","yes","Female","baby","Adoption"
"Cat","120",1,"7",17,40,"6",5,"10","2013","lateday","10","22","yes","no","Domestic Shorthair","Blue","no","Female","baby","Adoption"
"Cat","150",1,"5",14,22,"1",25,"11","2013","midday","11","22","yes","no","Domestic Shorthair","Brown","no","Male","baby","Adoption"
"Cat","1825",0,"8",12,40,"4",29,"1","2015","midday","11","22","yes","no","Domestic Shorthair","Brown","no","Female","adult","Euthanasia"
"Cat","60",1,"6",12,3,"7",28,"6","2015","midday","11","24","yes","no","Domestic Medium Hair","Brown","no","Female","baby","Adoption"
"Cat","150",1,"5",11,7,"2",25,"3","2014","night","11","22","yes","no","Domestic Shorthair","Black","yes","Male","baby","Transfer"
"Cat","14",0,"8",13,22,"6",25,"10","2014","midday","11","22","yes","no","Domestic Shorthair","Brown","yes","Female","baby","Transfer"
"Cat","270",1,"6",13,38,"1",25,"5","2015","midday","10","22","yes","no","Domestic Shorthair","Blue","no","Female","baby","Transfer"
"Cat","90",0,"8",19,28,"1",29,"9","2014","lateday","11","22","yes","no","Domestic Shorthair","Brown","yes","Female","baby","Transfer"
"Cat","7",0,"8",18,5,"6",12,"9","2015","lateday","5","22","yes","no","Domestic Shorthair","Black","Unknown","Unknown","baby","Transfer"
"Cat","60",0,"8",0,0,"4",2,"7","2015","night","17","22","yes","no","Domestic Shorthair","Brown","no","Male","baby","Transfer"
"Cat","2920",1,"5",13,19,"6",12,"7","2014","midday","5","20","no","no","Domestic Medium Hair","Black","no","Male","adult","Adoption"
"Cat","1460",1,"4",18,55,"5",14,"8","2015","lateday","17","22","yes","no","Domestic Shorthair","Brown","no","Female","adult","Adoption"
"Cat","60",0,"8",17,50,"7",13,"7","2014","lateday","17","22","yes","no","Domestic Shorthair","Brown","no","Male","baby","Adoption"
"Cat","120",1,"7",16,20,"7",6,"9","2015","lateday","11","22","yes","no","Domestic Shorthair","Black","no","Male","baby","Adoption"
"Cat","730",0,"8",9,0,"2",3,"11","2015","morning","18","22","yes","no","Domestic Shorthair","Orange","yes","Male","nearly_baby","Transfer"
"Cat","60",1,"8",12,19,"6",24,"5","2014","midday","12","12","yes","no","Snowshoe","Calico","no","Female","baby","Adoption"
"Cat","21",0,"8",17,16,"1",14,"9","2015","lateday","11","22","yes","no","Domestic Shorthair","Black","yes","Male","baby","Transfer"
"Cat","60",1,"3",16,23,"1",31,"8","2015","lateday","17","22","yes","no","Domestic Shorthair","Brown","no","Male","baby","Adoption"
"Cat","30",0,"8",11,44,"2",23,"6","2015","night","10","22","yes","no","Domestic Shorthair","Blue","yes","Male","baby","Euthanasia"
"Cat","3650",1,"5",11,35,"2",24,"6","2014","night","18","21","yes","no","British Shorthair","Silver","no","Female","adult","Adoption"
"Cat","730",0,"8",9,0,"7",6,"9","2015","morning","6","24","yes","no","Domestic Medium Hair","Calico","yes","Female","nearly_baby","Transfer"
"Cat","2",0,"8",11,5,"5",3,"7","2015","night","5","18","no","no","Domestic Shorthair","Black","yes","Male","baby","Transfer"
"Cat","30",1,"9",11,31,"5",1,"8","2014","night","16","22","yes","no","Domestic Shorthair","Seal","yes","Male","baby","Adoption"
"Cat","365",0,"8",9,0,"5",3,"7","2015","morning","10","22","yes","no","Domestic Shorthair","Blue","yes","Male","baby","Transfer"
"Cat","730",0,"8",9,0,"4",13,"8","2015","morning","11","22","yes","no","Domestic Shorthair","Brown","yes","Female","nearly_baby","Transfer"
"Cat","60",1,"6",15,27,"1",23,"12","2013","midday","11","22","yes","no","Domestic Shorthair","Brown","no","Male","baby","Adoption"
"Cat","60",0,"8",6,57,"2",30,"6","2015","morning","11","11","yes","no","Siamese","Flame","no","Male","baby","Adoption"
"Cat","60",1,"5",16,43,"6",15,"11","2014","lateday","6","18","no","no","Domestic Shorthair","Tortie","no","Female","baby","Adoption"
"Cat","90",1,"6",17,49,"1",8,"6","2015","lateday","17","22","yes","no","Domestic Shorthair","Brown","no","Male","baby","Adoption"
"Cat","60",1,"10",15,12,"4",26,"6","2014","midday","11","22","yes","no","Domestic Shorthair","Cream","no","Male","baby","Adoption"
"Cat","60",1,"5",14,27,"5",17,"7","2015","midday","11","22","yes","no","Domestic Shorthair","Brown","yes","Female","baby","Transfer"
"Cat","365",0,"8",13,1,"7",15,"3","2015","midday","6","22","yes","no","Domestic Shorthair","Tortie","no","Female","baby","Transfer"
"Cat","210",0,"8",14,0,"2",4,"3","2014","midday","10","22","yes","no","Domestic Shorthair","Blue","Unknown","Unknown","baby","Transfer"
"Cat","60",0,"8",16,43,"1",4,"8","2014","lateday","11","24","yes","no","Domestic Medium Hair","Black","no","Female","baby","Adoption"
"Cat","60",1,"6",8,52,"3",6,"11","2013","morning","12","22","yes","no","Domestic Shorthair","Orange","no","Male","baby","Adoption"
"Cat","3650",0,"8",14,49,"7",15,"6","2014","midday","12","22","yes","no","Domestic Shorthair","Orange","no","Male","adult","Euthanasia"
"Cat","90",1,"9",16,53,"7",7,"9","2014","lateday","11","22","yes","no","Domestic Shorthair","Black","no","Female","baby","Adoption"
"Cat","60",0,"8",15,4,"1",11,"8","2014","midday","5","22","yes","no","Domestic Shorthair","Black","yes","Male","baby","Transfer"
"Cat","730",1,"5",14,14,"1",16,"11","2015","midday","11","22","yes","no","Domestic Shorthair","Brown","no","Male","nearly_baby","Return_to_owner"
"Cat","30",0,"8",9,26,"2",13,"10","2015","morning","5","22","yes","no","Domestic Shorthair","Black","yes","Female","baby","Euthanasia"
"Cat","28",1,"5",16,41,"1",18,"5","2015","lateday","11","11","yes","no","Siamese","Lilac","yes","Female","baby","Transfer"
"Cat","21",0,"8",13,50,"1",13,"7","2015","midday","11","21","yes","no","Domestic Longhair","Black","yes","Female","baby","Transfer"
"Cat","60",1,"4",18,51,"1",20,"10","2014","lateday","11","22","yes","no","Domestic Shorthair","Brown","no","Male","baby","Adoption"
"Cat","150",1,"6",13,5,"1",10,"8","2015","midday","12","22","yes","no","Domestic Shorthair","Orange","no","Male","baby","Return_to_owner"
"Cat","60",1,"5",18,11,"7",5,"7","2015","lateday","18","22","yes","no","Domestic Shorthair","Orange","no","Female","baby","Adoption"
"Cat","90",0,"8",9,0,"7",17,"8","2014","morning","12","22","yes","no","Domestic Shorthair","Silver","yes","Male","baby","Transfer"
"Cat","240",0,"8",8,0,"6",17,"5","2014","morning","6","22","yes","no","Domestic Shorthair","Torbie","yes","Female","baby","Transfer"
"Cat","60",1,"8",8,26,"2",16,"6","2015","morning","17","21","yes","no","Domestic Longhair","Black","no","Male","baby","Adoption"
"Cat","60",1,"5",7,30,"2",23,"6","2015","morning","17","22","yes","no","Domestic Shorthair","Brown","no","Male","baby","Adoption"
"Cat","21",0,"8",14,47,"6",17,"5","2014","midday","11","24","yes","no","Domestic Medium Hair","Black","yes","Male","baby","Transfer"
"Cat","365",0,"8",9,0,"4",9,"10","2014","morning","6","22","yes","no","Domestic Shorthair","Tortie","yes","Female","baby","Transfer"
"Cat","180",1,"11",15,27,"5",9,"10","2015","midday","11","22","yes","no","Domestic Shorthair","Brown","no","Female","baby","Transfer"
"Cat","180",1,"6",17,44,"4",16,"10","2014","lateday","4","22","yes","no","Domestic Shorthair","Blue","no","Female","baby","Adoption"
"Cat","1095",0,"8",9,0,"5",31,"7","2015","morning","17","22","yes","no","Domestic Shorthair","Brown","yes","Male","adult","Transfer"
"Cat","730",0,"8",9,0,"3",2,"7","2014","morning","11","22","yes","no","Domestic Shorthair","Brown","yes","Female","nearly_baby","Transfer"
"Cat","365",0,"8",9,0,"6",27,"6","2015","morning","6","22","yes","no","Domestic Shorthair","Tortie","yes","Female","baby","Transfer"
"Cat","365",1,"5",14,34,"1",11,"1","2016","midday","4","16","yes","no","Russian Blue","Blue","no","Female","baby","Adoption"
"Cat","90",1,"7",16,17,"6",9,"8","2014","lateday","11","22","yes","no","Domestic Shorthair","Flame","yes","Female","baby","Transfer"
"Cat","21",0,"8",17,42,"7",14,"6","2015","lateday","5","22","yes","no","Domestic Shorthair","Black","Unknown","Unknown","baby","Transfer"
"Cat","60",0,"8",17,9,"6",4,"4","2015","lateday","11","22","yes","no","Domestic Shorthair","Brown","no","Male","baby","Adoption"
"Cat","365",0,"8",16,59,"4",10,"10","2013","lateday","18","22","yes","no","Domestic Shorthair","Orange","yes","Female","baby","Transfer"
"Cat","21",0,"8",15,13,"4",28,"11","2013","midday","10","24","yes","no","Domestic Medium Hair","Gray","yes","Male","baby","Transfer"
"Cat","90",1,"5",0,0,"4",2,"7","2015","night","12","22","yes","no","Domestic Shorthair","Orange","no","Male","baby","Transfer"
"Cat","7",0,"8",19,14,"2",24,"6","2014","lateday","11","22","yes","no","Domestic Shorthair","Brown","Unknown","Unknown","baby","Transfer"
"Cat","120",1,"8",16,5,"6",22,"3","2014","lateday","5","21","yes","no","Domestic Longhair","Black","yes","Male","baby","Transfer"
"Cat","28",1,"4",13,21,"7",2,"8","2015","midday","6","22","yes","no","Domestic Shorthair","Tortie","yes","Female","baby","Transfer"
"Cat","365",0,"8",9,0,"4",17,"7","2014","morning","11","22","yes","no","Domestic Shorthair","Black","yes","Female","baby","Transfer"
"Cat","730",0,"8",9,0,"6",10,"1","2015","morning","11","22","yes","no","Domestic Shorthair","Brown","yes","Male","nearly_baby","Transfer"
"Cat","1095",1,"5",11,26,"6",23,"11","2013","night","11","22","yes","no","Domestic Shorthair","Brown","no","Male","adult","Adoption"
"Cat","1095",0,"8",15,55,"4",3,"4","2014","midday","6","22","yes","no","Domestic Shorthair","Calico","yes","Female","adult","Transfer"
"Cat","30",1,"5",17,35,"1",2,"11","2015","lateday","5","22","yes","no","Domestic Shorthair","Black","yes","Female","baby","Transfer"
