"ID","Name","OutcomeType","AnimalType","SexuponOutcome","Breed","Color","isTrain","AgeinDays","NameNoName","Year","Month","Day","Hour","Minute","DayOfTheWeek","WeekEnd","Situation","Sex","DayPhase","Mix","Domestic","Hair","ParticularBreed","ParticularBreedLogical","LifePhase"
"10849","Marcus",NA,"Cat","Intact Male","Domestic Shorthair Mix","Black",FALSE,"30","TRUE","2015","11","02","17","35","2","FALSE","Intact","Male","afternoon","TRUE","TRUE","shorthair","None","FALSE","kitten"
"10851","Archie",NA,"Cat","Intact Male","Domestic Shorthair Mix","Orange Tabby",FALSE,"35","TRUE","2015","11","02","14","02","2","FALSE","Intact","Male","afternoon","TRUE","TRUE","shorthair","None","FALSE","kitten"
"10852","",NA,"Cat","Intact Female","Domestic Shorthair Mix","Calico",FALSE,"21","FALSE","2015","08","24","18","58","2","FALSE","Intact","Female","afternoon","TRUE","TRUE","shorthair","None","FALSE","kitten"
"10855","Nutella",NA,"Cat","Spayed Female","Domestic Shorthair Mix","Blue Tabby",FALSE,"3650","TRUE","2013","10","01","16","49","3","FALSE","Spayed","Female","afternoon","TRUE","TRUE","shorthair","None","FALSE","mature"
"10856","Impa",NA,"Cat","Spayed Female","Domestic Medium Hair Mix","Torbie",FALSE,"90","TRUE","2014","08","30","17","41","7","TRUE","Spayed","Female","afternoon","TRUE","TRUE","mediumhair","None","FALSE","kitten"
"10857","Kobe",NA,"Cat","Intact Male","Domestic Shorthair Mix","Brown Tabby",FALSE,"60","TRUE","2015","11","02","17","42","2","FALSE","Intact","Male","afternoon","TRUE","TRUE","shorthair","None","FALSE","kitten"
"10858","Clementine",NA,"Cat","Spayed Female","Domestic Shorthair Mix","Orange Tabby",FALSE,"90","TRUE","2015","11","21","11","47","7","TRUE","Spayed","Female","morning","TRUE","TRUE","shorthair","None","FALSE","kitten"
"10860","",NA,"Cat","Intact Male","Domestic Shorthair Mix","Blue",FALSE,"30","FALSE","2014","09","29","17","51","2","FALSE","Intact","Male","afternoon","TRUE","TRUE","shorthair","None","FALSE","kitten"
"10861","",NA,"Cat","Intact Male","Domestic Shorthair Mix","Cream Tabby/White",FALSE,"21","FALSE","2015","06","02","14","20","3","FALSE","Intact","Male","afternoon","TRUE","TRUE","shorthair","None","FALSE","kitten"
"10864","Zeus",NA,"Cat","Neutered Male","Domestic Shorthair Mix","Black",FALSE,"60","TRUE","2014","06","15","17","14","1","TRUE","Neutered","Male","afternoon","TRUE","TRUE","shorthair","None","FALSE","kitten"
"10868","",NA,"Cat","Intact Male","Domestic Shorthair Mix","Brown Tabby/White",FALSE,"21","FALSE","2014","07","26","14","08","7","TRUE","Intact","Male","afternoon","TRUE","TRUE","shorthair","None","FALSE","kitten"
"10875","Glen",NA,"Cat","Neutered Male","Domestic Shorthair Mix","Blue",FALSE,"30","TRUE","2015","04","06","14","33","2","FALSE","Neutered","Male","afternoon","TRUE","TRUE","shorthair","None","FALSE","kitten"
"10877","Pichu",NA,"Cat","Spayed Female","Domestic Shorthair Mix","Torbie/White",FALSE,"365","TRUE","2014","08","16","14","14","7","TRUE","Spayed","Female","afternoon","TRUE","TRUE","shorthair","None","FALSE","junior"
"10878","",NA,"Cat","Intact Female","Domestic Shorthair Mix","Orange Tabby",FALSE,"14","FALSE","2014","10","01","15","12","4","FALSE","Intact","Female","afternoon","TRUE","TRUE","shorthair","None","FALSE","kitten"
"10879","",NA,"Cat","Unknown Unknown","Domestic Shorthair Mix","Gray",FALSE,"0","FALSE","2013","10","16","11","51","4","FALSE","Unknown","Unknown","morning","TRUE","TRUE","shorthair","None","FALSE","kitten"
"10884","Gidget",NA,"Cat","Spayed Female","Domestic Shorthair Mix","Brown Tabby",FALSE,"60","TRUE","2014","07","18","14","57","6","FALSE","Spayed","Female","afternoon","TRUE","TRUE","shorthair","None","FALSE","kitten"
"10885","Zach",NA,"Cat","Neutered Male","Domestic Shorthair Mix","Brown Tabby",FALSE,"60","TRUE","2015","10","28","14","33","4","FALSE","Neutered","Male","afternoon","TRUE","TRUE","shorthair","None","FALSE","kitten"
"10889","Bud",NA,"Cat","Neutered Male","Domestic Shorthair Mix","Brown Tabby/White",FALSE,"365","TRUE","2016","02","09","16","31","3","FALSE","Neutered","Male","afternoon","TRUE","TRUE","shorthair","None","FALSE","junior"
"10891","",NA,"Cat","Intact Male","Domestic Shorthair Mix","Brown Tabby",FALSE,"365","FALSE","2014","12","05","09","00","6","FALSE","Intact","Male","morning","TRUE","TRUE","shorthair","None","FALSE","junior"
"10894","Wendy Davis",NA,"Cat","Spayed Female","Domestic Shorthair Mix","Cream Tabby",FALSE,"180","TRUE","2015","01","24","16","18","7","TRUE","Spayed","Female","afternoon","TRUE","TRUE","shorthair","None","FALSE","kitten"
"10897","Minnie",NA,"Cat","Spayed Female","Domestic Medium Hair Mix","Torbie/White",FALSE,"730","TRUE","2014","08","12","13","42","3","FALSE","Spayed","Female","afternoon","TRUE","TRUE","mediumhair","None","FALSE","prime"
"10900","Thaktar",NA,"Cat","Neutered Male","Siamese Mix","Lynx Point",FALSE,"4380","TRUE","2014","02","20","18","55","5","FALSE","Neutered","Male","afternoon","TRUE","FALSE","None","siamese","TRUE","senior"
"10902","Willow",NA,"Cat","Neutered Male","Domestic Medium Hair Mix","Blue Tabby/White",FALSE,"180","TRUE","2013","11","13","18","28","4","FALSE","Neutered","Male","afternoon","TRUE","TRUE","mediumhair","None","FALSE","kitten"
"10904","",NA,"Cat","Unknown Unknown","Domestic Shorthair Mix","Brown Tabby",FALSE,"7","FALSE","2014","06","24","19","14","3","FALSE","Unknown","Unknown","afternoon","TRUE","TRUE","shorthair","None","FALSE","kitten"
"10908","Sam",NA,"Cat","Neutered Male","Siamese Mix","Seal Point",FALSE,"730","TRUE","2015","07","17","14","20","6","FALSE","Neutered","Male","afternoon","TRUE","FALSE","None","siamese","TRUE","prime"
"10914","",NA,"Cat","Unknown Unknown","Domestic Shorthair Mix","Black",FALSE,"14","FALSE","2015","05","06","16","31","4","FALSE","Unknown","Unknown","afternoon","TRUE","TRUE","shorthair","None","FALSE","kitten"
"10915","",NA,"Cat","Intact Female","Domestic Longhair Mix","Brown Tabby/White",FALSE,"365","FALSE","2015","02","07","09","00","7","TRUE","Intact","Female","morning","TRUE","TRUE","longhair","None","FALSE","junior"
"10924","",NA,"Cat","Neutered Male","Domestic Shorthair Mix","Brown Tabby",FALSE,"90","FALSE","2015","07","16","11","09","5","FALSE","Neutered","Male","morning","TRUE","TRUE","shorthair","None","FALSE","kitten"
"10925","Sabrina",NA,"Cat","Spayed Female","Domestic Shorthair Mix","Black",FALSE,"730","TRUE","2014","07","06","16","46","1","TRUE","Spayed","Female","afternoon","TRUE","TRUE","shorthair","None","FALSE","prime"
"10928","Elton",NA,"Cat","Neutered Male","Domestic Shorthair Mix","Brown Tabby",FALSE,"60","TRUE","2015","07","18","18","50","7","TRUE","Neutered","Male","afternoon","TRUE","TRUE","shorthair","None","FALSE","kitten"
"10929","Beau",NA,"Cat","Neutered Male","Domestic Shorthair Mix","Orange Tabby/White",FALSE,"60","TRUE","2014","11","28","15","57","6","FALSE","Neutered","Male","afternoon","TRUE","TRUE","shorthair","None","FALSE","kitten"
"10933","Snow",NA,"Cat","Neutered Male","Snowshoe Mix","Seal Point/White",FALSE,"60","TRUE","2015","07","13","18","29","2","FALSE","Neutered","Male","afternoon","TRUE","FALSE","None","snowshoe","TRUE","kitten"
"10934","Muffin",NA,"Cat","Spayed Female","Domestic Shorthair Mix","Torbie",FALSE,"300","TRUE","2014","05","07","14","52","4","FALSE","Spayed","Female","afternoon","TRUE","TRUE","shorthair","None","FALSE","junior"
"10937","Happy",NA,"Cat","Spayed Female","Domestic Shorthair Mix","Brown Tabby/White",FALSE,"210","TRUE","2014","05","26","14","46","2","FALSE","Spayed","Female","afternoon","TRUE","TRUE","shorthair","None","FALSE","junior"
"10941","",NA,"Cat","Unknown Unknown","Domestic Shorthair Mix","Black/White",FALSE,"14","FALSE","2015","06","24","17","47","4","FALSE","Unknown","Unknown","afternoon","TRUE","TRUE","shorthair","None","FALSE","kitten"
"10946","Goose",NA,"Cat","Spayed Female","Domestic Longhair Mix","Tortie/Black",FALSE,"1460","TRUE","2014","12","19","15","33","6","FALSE","Spayed","Female","afternoon","TRUE","TRUE","longhair","None","FALSE","prime"
"10947","Moby",NA,"Cat","Neutered Male","Domestic Shorthair Mix","Blue/White",FALSE,"1460","TRUE","2014","10","28","15","35","3","FALSE","Neutered","Male","afternoon","TRUE","TRUE","shorthair","None","FALSE","prime"
"10952","Phantom",NA,"Cat","Neutered Male","Domestic Shorthair Mix","Black",FALSE,"60","TRUE","2014","10","19","12","04","1","TRUE","Neutered","Male","afternoon","TRUE","TRUE","shorthair","None","FALSE","kitten"
"10958","Zsa Zsa",NA,"Cat","Spayed Female","Maine Coon Mix","Tortie",FALSE,"1825","TRUE","2014","09","16","11","30","3","FALSE","Spayed","Female","morning","TRUE","FALSE","None","mainecoon","TRUE","prime"
"10959","Samwise",NA,"Cat","Intact Male","Domestic Shorthair Mix","Brown Tabby",FALSE,"28","TRUE","2015","08","29","14","16","7","TRUE","Intact","Male","afternoon","TRUE","TRUE","shorthair","None","FALSE","kitten"
"10961","Mindy",NA,"Cat","Spayed Female","Domestic Shorthair Mix","Blue Tabby/White",FALSE,"60","TRUE","2013","10","11","11","55","6","FALSE","Spayed","Female","morning","TRUE","TRUE","shorthair","None","FALSE","kitten"
"10962","",NA,"Cat","Intact Female","Domestic Shorthair Mix","Brown Tabby",FALSE,"365","FALSE","2015","10","30","09","00","6","FALSE","Intact","Female","morning","TRUE","TRUE","shorthair","None","FALSE","junior"
"10964","",NA,"Cat","Neutered Male","Domestic Shorthair Mix","Brown Tabby",FALSE,"90","FALSE","2014","04","27","19","00","1","TRUE","Neutered","Male","afternoon","TRUE","TRUE","shorthair","None","FALSE","kitten"
"10966","",NA,"Cat","Unknown Unknown","Domestic Medium Hair Mix","Black",FALSE,"14","FALSE","2015","04","21","14","37","3","FALSE","Unknown","Unknown","afternoon","TRUE","TRUE","mediumhair","None","FALSE","kitten"
"10967","Mr. Softie",NA,"Cat","Neutered Male","Domestic Shorthair Mix","Blue",FALSE,"2555","TRUE","2015","09","01","17","51","3","FALSE","Neutered","Male","afternoon","TRUE","TRUE","shorthair","None","FALSE","mature"
"10968","Larry",NA,"Cat","Neutered Male","Domestic Shorthair Mix","Brown Tabby",FALSE,"120","TRUE","2013","11","09","12","11","7","TRUE","Neutered","Male","afternoon","TRUE","TRUE","shorthair","None","FALSE","kitten"
"10971","",NA,"Cat","Intact Female","Manx Mix","Black/White",FALSE,"120","FALSE","2014","03","20","16","31","5","FALSE","Intact","Female","afternoon","TRUE","FALSE","None","manx","TRUE","kitten"
"10972","Selena",NA,"Cat","Spayed Female","Domestic Shorthair Mix","Blue Tabby/Blue Cream",FALSE,"60","TRUE","2015","09","06","15","41","1","TRUE","Spayed","Female","afternoon","TRUE","TRUE","shorthair","None","FALSE","kitten"
"10974","Fluffy",NA,"Cat","Neutered Male","Domestic Medium Hair Mix","Blue Tabby",FALSE,"1825","TRUE","2014","11","30","16","57","1","TRUE","Neutered","Male","afternoon","TRUE","TRUE","mediumhair","None","FALSE","prime"
"10987","",NA,"Cat","Intact Female","Domestic Medium Hair Mix","Brown Tabby/White",FALSE,"365","FALSE","2014","07","13","09","00","1","TRUE","Intact","Female","morning","TRUE","TRUE","mediumhair","None","FALSE","junior"
"10989","Polly",NA,"Cat","Spayed Female","Domestic Shorthair Mix","Blue",FALSE,"120","TRUE","2014","01","27","17","55","2","FALSE","Spayed","Female","afternoon","TRUE","TRUE","shorthair","None","FALSE","kitten"
"10990","Mila",NA,"Cat","Spayed Female","Domestic Shorthair Mix","Brown Tabby",FALSE,"330","TRUE","2015","06","20","18","23","7","TRUE","Spayed","Female","afternoon","TRUE","TRUE","shorthair","None","FALSE","junior"
"10991","Jasmine",NA,"Cat","Spayed Female","Snowshoe Mix","Lilac Point",FALSE,"2190","TRUE","2014","04","06","13","30","1","TRUE","Spayed","Female","afternoon","TRUE","FALSE","None","snowshoe","TRUE","prime"
"10994","",NA,"Cat","Unknown Unknown","Domestic Shorthair Mix","White/Black",FALSE,"240","FALSE","2015","01","09","09","00","6","FALSE","Unknown","Unknown","morning","TRUE","TRUE","shorthair","None","FALSE","junior"
"10997","Apple",NA,"Cat","Intact Male","Domestic Shorthair Mix","Blue Tabby",FALSE,"30","TRUE","2014","06","09","12","53","2","FALSE","Intact","Male","afternoon","TRUE","TRUE","shorthair","None","FALSE","kitten"
"10998","Silvermist",NA,"Cat","Spayed Female","Domestic Shorthair Mix","Brown Tabby",FALSE,"210","TRUE","2014","04","17","15","04","5","FALSE","Spayed","Female","afternoon","TRUE","TRUE","shorthair","None","FALSE","junior"
"10999","Amelia",NA,"Cat","Intact Female","Domestic Shorthair Mix","Brown Tabby",FALSE,"60","TRUE","2014","08","09","16","15","7","TRUE","Intact","Female","afternoon","TRUE","TRUE","shorthair","None","FALSE","kitten"
"11001","Laurena",NA,"Cat","Spayed Female","Domestic Medium Hair Mix","Blue Tabby/White",FALSE,"120","TRUE","2015","12","04","11","42","6","FALSE","Spayed","Female","morning","TRUE","TRUE","mediumhair","None","FALSE","kitten"
"11003","Joe",NA,"Cat","Neutered Male","Domestic Shorthair Mix","Black/White",FALSE,"730","TRUE","2013","12","13","11","43","6","FALSE","Neutered","Male","morning","TRUE","TRUE","shorthair","None","FALSE","prime"
"11006","Jerry",NA,"Cat","Neutered Male","Domestic Shorthair Mix","Orange Tabby",FALSE,"60","TRUE","2015","09","10","16","12","5","FALSE","Neutered","Male","afternoon","TRUE","TRUE","shorthair","None","FALSE","kitten"
"11007","",NA,"Cat","Intact Female","Domestic Shorthair Mix","Blue Tabby/White",FALSE,"21","FALSE","2014","10","28","18","02","3","FALSE","Intact","Female","afternoon","TRUE","TRUE","shorthair","None","FALSE","kitten"
"11008","",NA,"Cat","Unknown Unknown","Domestic Shorthair Mix","Black",FALSE,"21","FALSE","2015","05","17","16","02","1","TRUE","Unknown","Unknown","afternoon","TRUE","TRUE","shorthair","None","FALSE","kitten"
"11010","Binx",NA,"Cat","Spayed Female","Domestic Shorthair Mix","Black",FALSE,"60","TRUE","2015","11","08","18","05","1","TRUE","Spayed","Female","afternoon","TRUE","TRUE","shorthair","None","FALSE","kitten"
"11012","Scotch",NA,"Cat","Neutered Male","Siamese/Angora","Flame Point",FALSE,"1095","TRUE","2014","05","20","17","23","3","FALSE","Neutered","Male","afternoon","FALSE","FALSE","None","siameseangora","TRUE","prime"
"11013","Magic",NA,"Cat","Spayed Female","Domestic Shorthair Mix","Brown Tabby/White",FALSE,"730","TRUE","2013","10","14","19","10","2","FALSE","Spayed","Female","afternoon","TRUE","TRUE","shorthair","None","FALSE","prime"
"11015","Swan",NA,"Cat","Spayed Female","Domestic Shorthair Mix","White/Brown Tabby",FALSE,"120","TRUE","2016","02","07","18","48","1","TRUE","Spayed","Female","afternoon","TRUE","TRUE","shorthair","None","FALSE","kitten"
"11019","Professor",NA,"Cat","Neutered Male","Domestic Longhair Mix","Blue Tabby",FALSE,"1460","TRUE","2015","10","03","17","26","7","TRUE","Neutered","Male","afternoon","TRUE","TRUE","longhair","None","FALSE","prime"
"11020","",NA,"Cat","Intact Female","Domestic Shorthair Mix","Calico",FALSE,"21","FALSE","2014","10","12","17","06","1","TRUE","Intact","Female","afternoon","TRUE","TRUE","shorthair","None","FALSE","kitten"
"11022","",NA,"Cat","Intact Female","Domestic Shorthair Mix","Black",FALSE,"1460","FALSE","2014","04","13","13","01","1","TRUE","Intact","Female","afternoon","TRUE","TRUE","shorthair","None","FALSE","prime"
"11024","Leo",NA,"Cat","Neutered Male","Domestic Shorthair Mix","Orange Tabby/White",FALSE,"2920","TRUE","2015","05","08","19","14","6","FALSE","Neutered","Male","afternoon","TRUE","TRUE","shorthair","None","FALSE","mature"
"11026","",NA,"Cat","Intact Female","Domestic Shorthair Mix","Black",FALSE,"365","FALSE","2015","03","14","09","00","7","TRUE","Intact","Female","morning","TRUE","TRUE","shorthair","None","FALSE","junior"
"11028","Bill",NA,"Cat","Neutered Male","Domestic Shorthair Mix","Brown Tabby",FALSE,"60","TRUE","2015","11","25","13","26","4","FALSE","Neutered","Male","afternoon","TRUE","TRUE","shorthair","None","FALSE","kitten"
"11029","Mcpherson",NA,"Cat","Intact Male","Domestic Longhair Mix","Brown Tabby",FALSE,"6","TRUE","2016","01","28","10","07","5","FALSE","Intact","Male","morning","TRUE","TRUE","longhair","None","FALSE","kitten"
"11031","Sophie",NA,"Cat","Spayed Female","Domestic Longhair Mix","Brown Tabby/White",FALSE,"2555","TRUE","2014","10","15","13","01","4","FALSE","Spayed","Female","afternoon","TRUE","TRUE","longhair","None","FALSE","mature"
"11032","Justin",NA,"Cat","Neutered Male","Domestic Medium Hair Mix","Brown Tabby",FALSE,"210","TRUE","2013","11","27","16","09","4","FALSE","Neutered","Male","afternoon","TRUE","TRUE","mediumhair","None","FALSE","junior"
"11034","",NA,"Cat","Intact Female","Domestic Shorthair Mix","Calico",FALSE,"365","FALSE","2015","06","14","09","00","1","TRUE","Intact","Female","morning","TRUE","TRUE","shorthair","None","FALSE","junior"
"11035","",NA,"Cat","Intact Female","Domestic Shorthair Mix","Tortie",FALSE,"730","FALSE","2014","07","14","09","00","2","FALSE","Intact","Female","morning","TRUE","TRUE","shorthair","None","FALSE","prime"
"11037","",NA,"Cat","Neutered Male","Domestic Shorthair Mix","Brown Tabby",FALSE,"240","FALSE","2015","03","11","18","13","4","FALSE","Neutered","Male","afternoon","TRUE","TRUE","shorthair","None","FALSE","junior"
"11038","Adeline",NA,"Cat","Intact Female","Domestic Shorthair Mix","Brown Tabby/White",FALSE,"730","TRUE","2015","08","07","12","36","6","FALSE","Intact","Female","afternoon","TRUE","TRUE","shorthair","None","FALSE","prime"
"11041","",NA,"Cat","Neutered Male","Domestic Shorthair Mix","Black",FALSE,"120","FALSE","2015","09","19","14","28","7","TRUE","Neutered","Male","afternoon","TRUE","TRUE","shorthair","None","FALSE","kitten"
"11042","",NA,"Cat","Intact Male","Domestic Shorthair Mix","Black",FALSE,"21","FALSE","2014","11","08","15","37","7","TRUE","Intact","Male","afternoon","TRUE","TRUE","shorthair","None","FALSE","kitten"
"11043","Frosty",NA,"Cat","Spayed Female","Domestic Shorthair Mix","Torbie/White",FALSE,"60","TRUE","2014","06","04","12","40","4","FALSE","Spayed","Female","afternoon","TRUE","TRUE","shorthair","None","FALSE","kitten"
"11046","",NA,"Cat","Neutered Male","Domestic Shorthair Mix","Orange Tabby",FALSE,"730","FALSE","2015","01","09","09","00","6","FALSE","Neutered","Male","morning","TRUE","TRUE","shorthair","None","FALSE","prime"
"11047","",NA,"Cat","Intact Male","Domestic Shorthair Mix","Blue/White",FALSE,"90","FALSE","2014","06","30","10","49","2","FALSE","Intact","Male","morning","TRUE","TRUE","shorthair","None","FALSE","kitten"
"11052","Amos",NA,"Cat","Neutered Male","Domestic Shorthair Mix","Black",FALSE,"2920","TRUE","2015","01","25","15","40","1","TRUE","Neutered","Male","afternoon","TRUE","TRUE","shorthair","None","FALSE","mature"
"11056","Blakie",NA,"Cat","Spayed Female","Domestic Shorthair Mix","Tortie",FALSE,"180","TRUE","2013","10","01","11","53","3","FALSE","Spayed","Female","morning","TRUE","TRUE","shorthair","None","FALSE","kitten"
"11058","",NA,"Cat","Intact Female","Domestic Shorthair Mix","Brown Tabby/White",FALSE,"730","FALSE","2014","07","18","11","13","6","FALSE","Intact","Female","morning","TRUE","TRUE","shorthair","None","FALSE","prime"
"11060","Brady",NA,"Cat","Neutered Male","Domestic Shorthair Mix","Black",FALSE,"4380","TRUE","2015","10","13","13","14","3","FALSE","Neutered","Male","afternoon","TRUE","TRUE","shorthair","None","FALSE","senior"
"11062","",NA,"Cat","Intact Female","Domestic Shorthair Mix","Torbie",FALSE,"365","FALSE","2014","06","05","19","15","5","FALSE","Intact","Female","afternoon","TRUE","TRUE","shorthair","None","FALSE","junior"
"11063","Jack",NA,"Cat","Neutered Male","Domestic Shorthair Mix","Black",FALSE,"730","TRUE","2015","02","26","16","45","5","FALSE","Neutered","Male","afternoon","TRUE","TRUE","shorthair","None","FALSE","prime"
"11065","",NA,"Cat","Intact Female","Domestic Shorthair Mix","Brown Tabby/Brown",FALSE,"730","FALSE","2015","01","06","09","00","3","FALSE","Intact","Female","morning","TRUE","TRUE","shorthair","None","FALSE","prime"
"11066","",NA,"Cat","Intact Male","Domestic Shorthair Mix","Black/White",FALSE,"30","FALSE","2015","11","13","11","53","6","FALSE","Intact","Male","morning","TRUE","TRUE","shorthair","None","FALSE","kitten"
"11068","",NA,"Cat","Intact Male","Domestic Shorthair Mix","Black",FALSE,"21","FALSE","2015","05","02","18","16","7","TRUE","Intact","Male","afternoon","TRUE","TRUE","shorthair","None","FALSE","kitten"
"11072","Simon",NA,"Cat","Neutered Male","Domestic Shorthair Mix","White/Black",FALSE,"60","TRUE","2015","06","13","00","00","7","TRUE","Neutered","Male","night","TRUE","TRUE","shorthair","None","FALSE","kitten"
"11074","",NA,"Cat","Intact Male","Domestic Medium Hair Mix","Cream Tabby/White",FALSE,"180","FALSE","2013","11","08","14","47","6","FALSE","Intact","Male","afternoon","TRUE","TRUE","mediumhair","None","FALSE","kitten"
"11076","Hubert",NA,"Cat","Neutered Male","Domestic Medium Hair Mix","Brown Tabby/White",FALSE,"90","TRUE","2013","12","24","12","49","3","FALSE","Neutered","Male","afternoon","TRUE","TRUE","mediumhair","None","FALSE","kitten"
"11077","",NA,"Cat","Intact Female","Domestic Shorthair Mix","Black/White",FALSE,"21","FALSE","2014","07","27","12","59","1","TRUE","Intact","Female","afternoon","TRUE","TRUE","shorthair","None","FALSE","kitten"
"11078","Alvin",NA,"Cat","Neutered Male","Domestic Shorthair Mix","Black",FALSE,"365","TRUE","2015","10","05","12","58","2","FALSE","Neutered","Male","afternoon","TRUE","TRUE","shorthair","None","FALSE","junior"
"11079","Jack",NA,"Cat","Neutered Male","Domestic Shorthair Mix","Cream Tabby",FALSE,"60","TRUE","2014","08","30","18","42","7","TRUE","Neutered","Male","afternoon","TRUE","TRUE","shorthair","None","FALSE","kitten"
"11080","",NA,"Cat","Intact Female","Domestic Shorthair Mix","White/Black",FALSE,"730","FALSE","2015","03","05","09","00","5","FALSE","Intact","Female","morning","TRUE","TRUE","shorthair","None","FALSE","prime"
"11081","",NA,"Cat","Intact Female","Domestic Shorthair Mix","Black",FALSE,"21","FALSE","2014","09","21","15","29","1","TRUE","Intact","Female","afternoon","TRUE","TRUE","shorthair","None","FALSE","kitten"
"11086","Ingot",NA,"Cat","Spayed Female","Domestic Longhair Mix","Black",FALSE,"2190","TRUE","2015","12","28","16","45","2","FALSE","Spayed","Female","afternoon","TRUE","TRUE","longhair","None","FALSE","prime"
"11091","Firefly",NA,"Cat","Intact Female","Domestic Shorthair Mix","Tortie",FALSE,"90","TRUE","2015","07","22","14","29","4","FALSE","Intact","Female","afternoon","TRUE","TRUE","shorthair","None","FALSE","kitten"
"11092","Dell",NA,"Cat","Neutered Male","Domestic Shorthair Mix","White/Blue Tabby",FALSE,"60","TRUE","2015","06","20","16","25","7","TRUE","Neutered","Male","afternoon","TRUE","TRUE","shorthair","None","FALSE","kitten"
"11093","Minty",NA,"Cat","Spayed Female","Domestic Shorthair Mix","Blue Tabby",FALSE,"60","TRUE","2015","06","04","11","36","5","FALSE","Spayed","Female","morning","TRUE","TRUE","shorthair","None","FALSE","kitten"
"11096","",NA,"Cat","Intact Male","Domestic Shorthair Mix","Orange Tabby",FALSE,"120","FALSE","2015","10","09","09","00","6","FALSE","Intact","Male","morning","TRUE","TRUE","shorthair","None","FALSE","kitten"
"11097","",NA,"Cat","Unknown Unknown","Domestic Shorthair Mix","Black",FALSE,"0","FALSE","2014","04","29","12","35","3","FALSE","Unknown","Unknown","afternoon","TRUE","TRUE","shorthair","None","FALSE","kitten"
"11098","",NA,"Cat","Intact Male","Siamese Mix","Blue Point",FALSE,"30","FALSE","2014","12","02","15","30","3","FALSE","Intact","Male","afternoon","TRUE","FALSE","None","siamese","TRUE","kitten"
"11102","Motya",NA,"Cat","Spayed Female","Domestic Longhair Mix","Black",FALSE,"1825","TRUE","2013","12","06","18","15","6","FALSE","Spayed","Female","afternoon","TRUE","TRUE","longhair","None","FALSE","prime"
"11103","",NA,"Cat","Intact Female","Domestic Shorthair Mix","White/Gray",FALSE,"21","FALSE","2014","05","17","14","00","7","TRUE","Intact","Female","afternoon","TRUE","TRUE","shorthair","None","FALSE","kitten"
"11104","",NA,"Cat","Intact Male","Domestic Shorthair Mix","White/Blue",FALSE,"1825","FALSE","2014","03","18","11","02","3","FALSE","Intact","Male","morning","TRUE","TRUE","shorthair","None","FALSE","prime"
"11107","",NA,"Cat","Neutered Male","Domestic Shorthair Mix","Blue Tabby/White",FALSE,"60","FALSE","2015","07","19","16","45","1","TRUE","Neutered","Male","afternoon","TRUE","TRUE","shorthair","None","FALSE","kitten"
"11112","",NA,"Cat","Intact Male","Domestic Shorthair Mix","Brown Tabby",FALSE,"365","FALSE","2015","06","01","14","26","2","FALSE","Intact","Male","afternoon","TRUE","TRUE","shorthair","None","FALSE","junior"
"11113","Banana",NA,"Cat","Neutered Male","Domestic Shorthair Mix","Black/White",FALSE,"30","TRUE","2014","12","09","15","20","3","FALSE","Neutered","Male","afternoon","TRUE","TRUE","shorthair","None","FALSE","kitten"
"11114","Kitty",NA,"Cat","Spayed Female","Domestic Longhair Mix","White",FALSE,"1095","TRUE","2014","10","09","16","33","5","FALSE","Spayed","Female","afternoon","TRUE","TRUE","longhair","None","FALSE","prime"
"11119","Whiskers",NA,"Cat","Neutered Male","Domestic Shorthair Mix","Orange Tabby",FALSE,"60","TRUE","2014","04","20","18","18","1","TRUE","Neutered","Male","afternoon","TRUE","TRUE","shorthair","None","FALSE","kitten"
"11120","York",NA,"Cat","Neutered Male","Domestic Medium Hair Mix","Orange Tabby",FALSE,"60","TRUE","2015","12","12","18","04","7","TRUE","Neutered","Male","afternoon","TRUE","TRUE","mediumhair","None","FALSE","kitten"
"11121","Hawkeye",NA,"Cat","Neutered Male","Domestic Shorthair Mix","White/Black",FALSE,"180","TRUE","2013","10","29","12","15","3","FALSE","Neutered","Male","afternoon","TRUE","TRUE","shorthair","None","FALSE","kitten"
"11125","Grant",NA,"Cat","Neutered Male","Domestic Shorthair Mix","Black",FALSE,"150","TRUE","2014","10","16","18","04","5","FALSE","Neutered","Male","afternoon","TRUE","TRUE","shorthair","None","FALSE","kitten"
"11128","",NA,"Cat","Unknown Unknown","Domestic Shorthair Mix","Orange Tabby",FALSE,"21","FALSE","2015","08","27","17","16","5","FALSE","Unknown","Unknown","afternoon","TRUE","TRUE","shorthair","None","FALSE","kitten"
"11129","Pepper",NA,"Cat","Spayed Female","Domestic Shorthair Mix","White/Black",FALSE,"180","TRUE","2014","09","16","18","03","3","FALSE","Spayed","Female","afternoon","TRUE","TRUE","shorthair","None","FALSE","kitten"
"11130","Norma",NA,"Cat","Spayed Female","Domestic Shorthair Mix","Calico",FALSE,"90","TRUE","2014","07","26","14","47","7","TRUE","Spayed","Female","afternoon","TRUE","TRUE","shorthair","None","FALSE","kitten"
"11132","",NA,"Cat","Neutered Male","Domestic Shorthair Mix","Brown Tabby/White",FALSE,"60","FALSE","2015","11","08","14","57","1","TRUE","Neutered","Male","afternoon","TRUE","TRUE","shorthair","None","FALSE","kitten"
"11137","",NA,"Cat","Intact Female","Domestic Medium Hair Mix","Black/White",FALSE,"365","FALSE","2014","01","27","16","25","2","FALSE","Intact","Female","afternoon","TRUE","TRUE","mediumhair","None","FALSE","junior"
